"Geneid"	"Chr"	"T0_R1"	"T0_R2"	"T0_R3"	"T1_R1"	"T1_R2"	"T1_R3"	"T4_R1"	"T4_R2"	"T4_R3"	"T7_R1"	"T7_R2"	"T7_R3"	"T20_R1"	"T20_R2"	"T20_R3"
"gene-b0291"	"U00096.3"	4.64561689583297	3.43067019881763	4.15804759286274	5.1321525421472	4.61437193188789	4.1270387371962	23.3123391899192	0.954151215630464	1.05367849506742	0.556427779650674	0.618564253943044	0.501818595191355	0.116175437281202	0.292043536276683	0.218014643785601
"gene-b0292"	"U00096.3"	1.72123691185626	1.45261366069703	1.16400651157411	1.38479980564292	1.22431014825948	0.983989146641178	18.8760310760681	0.521140887325481	0.383307085388856	0.132492438624048	0.164965591454495	0.132192488419372	0.0930477004124749	0.0389185952326511	0.0283853920005375
"gene-b0293"	"U00096.3"	6.14412395553676	6.89770987516428	6.81557969003193	6.60890538664162	6.6586794086068	5.10916739377984	20.0295812223591	1.520996152294	1.1880226817902	0.839859139003899	0.898938439147711	0.818859025486668	0.408338341241626	0.634677567493012	0.549025617724683
"gene-b0294"	"U00096.3"	0.699046153104409	0.665885366045914	0.610609829087471	0.831125206146264	0.959465235281834	0.951840354955809	12.8302970739429	0.538623433093186	0.194505030726815	0.0642766072802672	0.108111299983403	0.216145529570085	0.0752343625525087	0.0734250992967952	0.0321316873914714
"gene-b0295"	"U00096.3"	4.97336503047098	8.41887236561218	5.74793587727562	6.89941895395336	4.61877907435484	7.29682095177909	21.6784737972614	2.06101084329579	2.05549294111202	0.721984172126159	1.0954674906213	0.560271964806668	0.273021541999762	0.190325586335114	0.0832887160015772
"gene-b4506"	"U00096.3"	5.79774765551194	6.77826775345826	7.40868700802099	6.48223938723126	7.21332509375512	8.74322890104496	14.8747808086771	0.967557595617243	2.19494629600882	0.808244146864636	0.535537793534807	0.487830908800568	0.315344030273281	0.184656313550664	1.21211663287402
"gene-b0296"	"U00096.3"	6.55930419628361	6.662405460881	6.69077911406193	6.52383075002812	5.89818446674606	7.75257399356778	12.0556174084312	2.46898219790713	1.70820982841985	1.10317161964731	1.03409351915943	1.07940507905061	0.437898187493125	0.558865130784016	0.35965581909772
"gene-b4671"	"U00096.3"	0.775600018431863	1.49604377257494	0.558622924134203	1.15819123105192	1.14714774395741	1.29076223353519	22.2876960492005	0.445835362686377	0.260073468686759	0.124142074845222	0.28473163230923	0.48168177969804	0.0871833495461425	0.255260198143564	0.186174776944702
"gene-b0298"	"U00096.3"	0.0293004451407593	0.026771309614499	0.063310598068543	0.0207255272925081	0.0300023256111939	0.0398962872183605	0.0488891397208268	0.0505280077711227	0.0294749931178327	0.0422083054473754	0.0193617509970276	0.0327543610194667	0.0296423388456884	0.0289294891229373	0.0632994241611987
"gene-b0299"	"U00096.3"	0.0304156869973279	0.046317144661763	0.0657203440157886	0.0788860900406883	0.0726699928298813	0.0414148310225196	0.389083118885473	0.0174837397131912	0.0509947977817175	0.0146049499817908	0.0200987034571221	0.0566684446703576	0.0102568646524873	0.0100102038487672	0.0219029149346708
"gene-b0301"	"U00096.3"	0.281165887714357	0.446188493574983	0.543575842002642	0.512904463299443	0.560649518997057	0.705237400324554	26.44458012172	0.229672762596012	0.163749961765737	0.0213173259835229	0.166237256035086	0.0827130328774412	0.0449126346146795	0.0438325592771777	0.0959082184260587
"gene-b0303"	"U00096.3"	0.482159223835279	0.237214135824675	0.881539973106295	0.550931738155279	0.873485429186657	0.555517923293627	7.61185339957177	0.0639595035077502	0.485031532318766	0.0534282347435132	0.0735256366975733	0.207306082401688	0.0375219479059347	0.0366196064847308	0.080125853368606
"gene-b0304"	"U00096.3"	0.73582565851228	0.829789460901892	0.615917583019763	0.689287898642238	0.712724929677682	0.857499385914988	17.3987820771178	0.445835362686377	0.233399266770169	0.124142074845222	0.127034112876426	0.140799289450196	0.0603577035319448	0.0719964661430566	0.042963410064162
"gene-b0305"	"U00096.3"	1.79915014022206	2.5831965417499	1.57721139047949	2.62523345705103	2.83179845242496	2.75774336211124	18.4749485892388	0.975101904354999	0.56881565665993	0.192529112566976	0.427996600986927	0.517174121360001	0.0520041032380499	0.233466052571073	0.288734215472134
"gene-b0306"	"U00096.3"	4.11427083851495	5.74467685477791	4.35260361721233	6.96895855210585	5.5379292690662	3.9065114567978	17.6612017241487	0.652653433710335	0.577218615224224	0.439669848410161	0.508245963671975	0.477667764867223	0.284072413937848	0.37367256783794	0.34287188087316
"gene-b0307"	"U00096.3"	4.00726676189796	7.64332137943364	4.88130031326792	6.97091789817342	5.99416211265659	4.88645702695466	25.8927565622278	0.92351610842178	0.575876966377824	0.363558933475293	0.435232637958394	0.529849957667844	0.168139316981846	0.370735049684701	0.172876578591509
"gene-b0308"	"U00096.3"	2.91741501186008	5.20425027419787	3.02908464896909	5.08311423682634	3.53044607407583	3.9724320463109	47.4351092722332	1.37209676275031	0.673351135881523	0.309284996812665	0.559154015862436	0.465902548983794	0.370529235571106	0.511253902603633	0.409263518283612
"gene-b0310"	"U00096.3"	0.827770423259118	0.540228220920383	0.369075235377157	0.80857438316063	0.578520179946787	0.661956335013156	9.66821103896171	0.249241293938273	0.674091770856264	0.283912368480104	0.269154386057335	0.279073031107564	0.225972986716011	0.194592976163255	0.141926960002688
"gene-b0311"	"U00096.3"	29.8422666577248	15.4716060411261	17.6519495153406	12.498572024333	9.0222433390933	9.20408062398442	22.9173328206605	3.89165445849401	4.37626917566385	2.35669353575112	2.06826604007746	2.1228589457859	0.984530105287677	0.919303334786338	0.89778357427912
"gene-b0312"	"U00096.3"	30.7982886703581	16.155476657385	19.1221215754887	12.5324013302356	9.9539283952413	9.18995943868956	25.3407048043797	5.27919918260406	5.27668410398675	2.69067201731742	2.6065412238361	2.6483668685801	1.27383574265586	1.43174457370138	1.76619574543467
"gene-b0313"	"U00096.3"	34.009445252667	19.6277407734873	24.9043219953299	18.0290938947583	13.3020515082283	15.8160281472786	31.0545810981783	7.03782965383495	5.94011340895098	2.30422891983121	3.03268242657525	2.4231542590932	1.70897157630755	1.90403270247904	1.58248560402997
"gene-b0314"	"U00096.3"	6.11506340327055	4.00779930069565	4.41680131068154	4.08091134741863	4.2259912918422	3.64244864132229	26.1823696646493	2.00472479209912	2.1258512735428	0.653668447193867	0.791033189701571	0.632864497573767	0.415342505949912	0.371219108214682	0.401456524916157
"gene-b4730"	"U00096.3"	0.351605341689111	0.749596669205972	1.26621196137086	1.57514007423062	2.76021395622983	0.79792574436721	9.19115826751544	0.202112031084491	0.353699917413993	0.506499665368505	0.387235019940553	0.393052332233601	0.118569355382754	0.347153869475248	0.253197696644795
"gene-b0315"	"U00096.3"	4.99641199507713	7.79539235882243	6.05200482914172	7.35956051791817	9.64537575434248	8.51780236755631	21.0506130533477	5.88797445927959	4.4740278809713	1.19764613252883	1.75482536584631	1.34446275258968	0.498121947544627	0.741168729595914	0.296443584225999
"gene-b0316"	"U00096.3"	9.60037093197225	8.15190681830564	6.90105876052607	10.8825678677382	10.8915194903659	9.48017885992553	21.9922528840632	1.44597835743727	1.58274078799938	0.692161922127378	0.803107999555165	0.516065495162016	0.371720647904132	0.697656490102989	0.34600971406443
"gene-b0317"	"U00096.3"	0.300064799634282	0.596709913094255	0.343250230492101	0.287160920317883	0.41569487292618	0.552779883145959	29.3629351214845	0.213069912287867	0.124292139653511	0.177986830199776	0.104973348779065	0.0591946283484338	0.089284153149664	0.0522822092583204	0.0381321832296378
"gene-b0318"	"U00096.3"	4.80121155524323	5.20847756361292	5.4848290405916	7.43861746884573	5.51032811967966	5.90544053380683	18.6601617449294	0.975540744095933	0.890086425835543	0.522380017913062	0.680536792469783	0.535095996852674	0.190767527224728	0.529896582944891	0.407372531730487
"gene-b0319"	"U00096.3"	0.98685527036585	0.920263767998403	0.813365322408365	1.36011272857084	1.19800952961364	0.955848547939887	10.915179458504	0.263166707141264	0.419609277024702	0.278457570659769	0.221853396840942	0.102357378185833	0.0720473513610483	0.0703147305071393	0.0219789667226384
"gene-b0320"	"U00096.3"	0.709797605154052	0.990953514800253	0.601205291736164	0.751099535600585	0.808202182162005	0.564424218399286	18.7503115324644	0.244806239201176	0.222776110774317	0.155418178972894	0.0938069331251339	0.0952161657542637	0.0172339179335398	0.117736292942187	0.0368019907913946
"gene-b0321"	"U00096.3"	1.71590344693241	1.65834962305459	1.56603382114578	1.41529499270193	1.73163528369047	1.03747216233792	24.051802987392	0.544805157785889	0.380121475726807	0.169547104334066	0.118708409918351	0.228518797810233	0.0438681547399195	0.152904276548294	0.0936777947417317
"gene-b0322"	"U00096.3"	6.05177418327831	5.92971998003389	4.31932117663892	4.93926117718651	5.29947620608938	3.0947587281532	25.815293403988	0.708336557539103	0.633574618420703	0.276129101057596	0.452377359743636	0.459173285319627	0.249328083748781	0.243332151501342	0.414108382362982
"gene-b0323"	"U00096.3"	2.35697587094436	2.50822679984423	1.81743357231464	2.21638919626506	1.80771110149465	1.77456671854537	20.8048736540679	0.494122473471547	0.344029888126123	0.146464151394678	0.323713817931377	0.237649937996131	0.102859850884092	0.191646457912203	0.21965099866662
"gene-b0324"	"U00096.3"	13.1629548560764	12.2125952536424	10.8905215332656	9.43663379326996	9.74262070281067	8.95719246659504	21.9629953062543	2.57572273887502	2.51272717902565	1.18110008735606	1.19698460610691	1.55600977511133	0.662290867918852	1.03543724626565	0.535504889866974
"gene-b0325"	"U00096.3"	7.84414774196898	8.0849355035787	7.43447308747748	7.98821037645527	8.06633954289526	7.76267759877243	32.3646104951873	2.90175130342733	2.60222082097437	1.19389206836862	1.26681170809124	1.7687354950512	0.381115785158851	0.735635580554691	0.596823142091302
"gene-b0326"	"U00096.3"	0.312394451868389	0.12795111212812	0.256035506894843	0.510518503161045	0.43018040398403	0.396029321652843	7.99840704991468	0.427258889241111	0.335928230387064	0.0775887967782637	0.0783011988850382	0.132462489416961	0.0326937560798034	0.0319075247679456	0.0232718471180878
"gene-b0327"	"U00096.3"	44.1293289619972	50.5063609434512	24.0117024381913	36.4213229615905	37.7224362257815	32.5495318891258	32.4933916437203	11.1531334226503	8.59088214044149	2.93399196402488	4.55709505173943	3.71482387172001	0.542237905713813	0.740877160465468	0.540360937961452
"gene-b0328"	"U00096.3"	3.10009174033926	2.83250016903405	2.9111569647589	5.76428727822882	6.38888808774083	4.71987326467211	20.9743139605869	1.42110021856283	1.53954205124394	0.43338885057573	0.682847468198742	0.365562064949405	0.119098682862141	0.271213960527537	0.141293357502676
"gene-b0329"	"U00096.3"	5.19127451950409	7.1293161473394	8.46435169829434	8.98857107577254	10.207312952504	7.15531238155379	16.2078126248393	1.59273067974191	2.91546127578563	0.779936078918894	1.62049437692514	1.4597052193458	0.418859135862989	0.597456840582401	0.206411165743039
"gene-b0330"	"U00096.3"	0.936063370281345	0.845143422612728	0.969406132996595	1.14009989454062	1.19669011417049	0.912561579096715	14.666741916248	0.257893423406486	0.295307114413069	0.135641057203286	0.150062720392842	0.105259761310196	0.0616381337055903	0.136717812490252	0.0598293234037795
"gene-b0331"	"U00096.3"	3.14708484845192	1.93799042663882	1.81191947334214	2.70059901084197	2.77799311214758	2.05526328094584	25.5968391467629	0.56142230856803	0.387045364173561	0.213173259835229	0.21513056663364	0.209539683289518	0.129747611109074	0.185070805836973	0.106564687140065
"gene-b0333"	"U00096.3"	1.29973769470547	1.53076975488033	1.44478031489752	1.47204386154481	1.8078324406745	1.23780788549272	20.069618639242	0.453456479997255	0.491249885297212	0.0757584969568277	0.233333922271871	0.243558069119112	0.0988077961522948	0.155774172200432	0.0486918647393836
"gene-b0334"	"U00096.3"	0.950448323780827	0.912658282312466	0.797922826896927	0.989172893506069	0.923625313237166	0.601741522095107	28.6365105596165	0.302750459785653	0.213145611389286	0.1308108639898	0.116010491511116	0.115046309365895	0.0796178522714772	0.089657507612409	0.0653919671086764
"gene-b0335"	"U00096.3"	1.37418621884324	1.31515654544995	1.23802918321634	1.16313372563678	0.796564129899741	0.868965238301334	32.5590789015172	0.393620410299684	0.379566684029324	0.114076501209123	0.181612608716157	0.119769523600594	0.0424135214008261	0.160974899730176	0.0503175072823519
"gene-b0336"	"U00096.3"	33.7443459871077	14.6923496812905	27.690849679027	9.18338245032323	6.39335271952821	11.0094754490666	30.7186761245862	5.18513603556045	3.97912407090742	1.45719149758796	1.75638741187322	1.89507374469772	0.952789462897128	1.32937890493498	1.55234302109606
"gene-b0337"	"U00096.3"	111.718215946741	57.1517420438498	86.194124987243	36.7103323375009	37.4538377898619	43.8206650031572	32.1320444006275	13.682701169797	16.2594529792531	4.72377997880674	5.90352454465445	6.58913664433665	2.47250349717541	3.37285398886582	3.8009233666888
"gene-b0338"	"U00096.3"	9.36637562999604	9.70013785032014	8.42030954311622	7.1641239341103	7.85060853492906	6.82226511433965	20.2564002243292	3.18326448958073	2.642924382899	0.998929895587885	1.27142164880481	1.32109256111849	0.503919760376703	0.819668858483224	0.358696736913459
"gene-b0339"	"U00096.3"	6.11313832709477	7.77584856530221	5.89939663820515	5.56763028630559	5.76862896978864	5.05957460632845	23.9779007994419	1.40100385183567	1.43355648345823	0.748238142021655	0.765669243973365	0.52109210712788	0.282949598072481	0.539140479109286	0.201407258694723
"gene-b0340"	"U00096.3"	3.00469532972117	3.39330612311166	3.34699340107584	2.78540526033071	3.72640349947949	3.02398610126427	18.0920956546499	1.12642055540719	1.18275450090666	0.457032606755021	0.678277901169758	0.771918062242209	0.54753364746813	0.313249245280213	0.443499150174004
"gene-b0341"	"U00096.3"	4.20860939294542	3.84533356280986	3.93019037360566	4.01052411244637	3.67041437996683	2.99481220937823	34.6033521400657	1.16805004977401	1.32446072971041	0.427564652583803	0.58839606926032	0.672102472866979	0.207881337359373	0.232938743587287	0.246621133095579
"gene-b0342"	"U00096.3"	1.16340002764779	1.11547123393746	1.14828045516475	1.49345711372485	1.30892498990012	2.32728342107103	12.7734860152945	0.668753044029565	0.390110203030139	0.0620710374226109	0.256258469078307	0.24084088984902	0.101713907803833	0.0709056105954346	0.093087388472351
"gene-b0343"	"U00096.3"	0.86219013213239	0.621248093924977	0.469528358881539	0.718947717084611	0.667515856899768	0.849466402496193	16.9474553721239	0.568137886421714	0.52885753201853	0.333223464058227	0.338135842771057	0.430978434466667	0.0354573431168522	0.0484465128853017	0.106003820365644
"gene-b0344"	"U00096.3"	1.5693604275392	1.14659560202586	1.31562511108289	1.31227972808173	1.45474691012325	1.17158853197332	25.1409419969247	0.547181352448255	0.416963317276658	0.275898191704796	0.289009551467827	0.246057151073067	0.199543549302683	0.256837415628029	0.117335517957344
"gene-b0345"	"U00096.3"	23.3348420442335	27.9949290290121	22.1850156666778	20.8231267285116	21.9490697892418	20.9206846826472	31.8930537513981	4.96882070879461	4.98870382132847	2.25656591449957	2.71922652506732	2.45884538400983	1.43695548420927	2.4121263783945	1.10467139117881
"gene-b0346"	"U00096.3"	2.49791564689207	1.85858372503536	2.75560516773155	1.37921674428561	1.28427221141441	1.10504104885387	24.0049193233556	0.308984220183124	0.561933322030624	0.288474030036019	0.327338955705143	0.318117894793382	0.351869489894863	0.322595022593905	0.341543655546036
"gene-b0347"	"U00096.3"	0.628243778693757	0.728372567889973	0.604587693267168	0.705788226717844	0.632481458830573	0.639778299537673	22.0661792794002	0.355061676229511	0.175256715835762	0.0684459007254737	0.150009962679674	0.0531151800315676	0.0053409619541781	0.0886128495657539	0.0342159049519993
"gene-b0348"	"U00096.3"	0.716233103440782	0.824386359557588	0.703451089650478	0.480305870588283	0.638144703476187	0.59527793627395	15.6290043488484	0.24060956081487	0.177785672774229	0.200991930701788	0.104491989507768	0.0727874689321483	0.103512929302404	0.119391542412122	0.0200950552892694
"gene-b0349"	"U00096.3"	1.93646540549655	2.3251206620205	1.33631366165437	1.21197720153421	1.31844129848499	1.11820043760803	15.4110748393333	0.367158533977016	0.336565665359336	0.219074249726862	0.167489195476018	0.14733795614293	0.0923117818723861	0.130132650033974	0.0657087448040125
"gene-b0350"	"U00096.3"	1.42161419016276	1.39805727986828	1.19586685240581	1.0516286070643	1.1445331622048	0.901360563081478	20.4066890612488	0.24328300037948	0.294749931178327	0.234490585818752	0.164933434419124	0.327543610194667	0.0548932200846082	0.0535731280054394	0.1641096181957
"gene-b0351"	"U00096.3"	1.78390722781279	1.95084306654551	1.2981668373676	1.28799018190035	1.29663047594119	1.14528774033779	13.6488607737955	0.302849257934174	0.418414728802042	0.146464151394678	0.140479581366447	0.196319513996804	0.102859850884092	0.118638283469459	0.139777908242395
"gene-b0352"	"U00096.3"	2.78267541129696	2.87514360652755	2.79091097994465	2.10321179329298	1.97944337612314	2.11285071363507	24.9218898636049	0.403626097579974	0.671471736708024	0.41209292300692	0.360884707932764	0.416697492259488	0.184168377443626	0.265329633967768	0.131093481990648
"gene-b0353"	"U00096.3"	3.03883329553914	3.39942619609851	2.24094443658457	3.04213804070725	3.09677469798709	2.34045051256224	28.9583443940442	0.837964485313173	0.722283247194416	0.302980410389576	0.330683370988838	0.316193089049307	0.242128015323693	0.350877467085131	0.172349917270591
"gene-b0354"	"U00096.3"	27.5586964573919	37.5839441087994	33.16771887702	37.7550022178523	42.0199238143443	39.5194889501871	39.6273638070479	11.3126595176458	11.6426222815439	4.52566830630192	5.79776877077661	4.13068886189941	1.92675202496975	3.03759635790842	3.48146832886593
"gene-b0355"	"U00096.3"	24.1886768338282	26.4920405573693	23.7984082667725	25.5341478333958	28.8907286550957	23.9234211485637	25.2359408271174	8.8151380464009	9.34081616432037	3.90199082732931	4.21361847237472	3.94701832428826	1.01295762242461	1.92516384451201	1.57110081551177
"gene-b0356"	"U00096.3"	45.2097949482688	40.4825614305735	45.0531904633713	30.84742670266	33.6755833144022	35.5076956243408	32.7028704889314	14.1614983942309	17.8841512296039	7.47201082919754	6.96499745325507	8.71974205518235	2.10700949092326	3.32298185871577	2.75438034863594
"gene-b0357"	"U00096.3"	41.6257410858395	40.768048662949	45.4872883948989	31.4712626387324	27.882596084316	37.9448383870277	32.2562041418933	14.0050456322134	16.2432842508056	5.00076662365644	5.78747991758978	6.15924397431276	2.22317541342663	2.987284202912	3.37138237380297
"gene-b0358"	"U00096.3"	11.5271131077018	9.84727628843393	9.69290164227694	10.2101337940999	8.82626555771168	6.72669958914218	18.3997498716755	1.93886541447331	1.93072629337741	0.73619137408213	1.04313309635149	1.02833459014605	0.333189080048436	0.437306230928122	0.26988126580356
"gene-b0360"	"U00096.3"	0.0240167583120977	0.021943696405327	0.0518939328430681	0.0169881371250066	0.0245920701731097	0.032701874769148	0.04007306534494	0.0414163998123957	0.0241598304244531	0.0345969716781766	0.0158702877024817	0.0268478369012022	0.024296999053843	0.0237126960024076	0.0518847739026219
"gene-b0361"	"U00096.3"	0.00970213415256929	0.00886467205778112	0.0628913225846454	0.0205882721448756	0.00993454490436882	0.0132106911319075	0.0161884568612009	0.016731128401034	0.0292797944879133	0.0139762600819124	0.00641117582683034	0.0108458149071082	0.00981534398863856	0.0095793010340852	0.0209600742255625
"gene-b0363"	"U00096.3"	0.00734346996009004	0.00670960140714261	0.0158673178116649	0.00519436774248323	0.00751937985242954	0.00999906947828584	0.0122529172232649	0.0126636610955195	0.00738721632025883	0.0105785226685151	0.00485256917218738	0.00820911303746033	0.0074291576054357	0.00725049852705196	0.0158645173336338
"gene-b4731"	"U00096.3"	0.0732511128518981	0.0669282740362475	0.158276495171358	0.0518138182312703	0.0750058140279846	0.0997407180459013	0.122222849302067	0.126320019427807	0.0736874827945818	0.105520763618439	0.0484043774925691	0.0818859025486668	0.0741058471142211	0.0723237228073433	0.158248560402997
"gene-b0364"	"U00096.3"	0.0157529274950319	0.0143931772120962	0.0340379559508296	0.0111427566088753	0.0161302825866634	0.0214496167840648	0.0262844837208746	0.0271655955758724	0.0158467704934585	0.0226926373372986	0.010409543546789	0.0176098715158423	0.0159367413148863	0.0155534887757727	0.0340319484737627
"gene-b0365"	"U00096.3"	5.63189241490606	5.91304003634884	5.69992611894359	3.44134144763452	5.99111860335678	4.48677871832652	21.246214925406	1.24352417879087	0.743761508580826	0.539109197302926	0.922849813877018	0.602027196307955	0.212390589860073	0.513701208725055	0.374669488804603
"gene-b0366"	"U00096.3"	3.94869280217263	3.87974838553872	5.06979398595755	2.82547227542396	6.31689590016933	2.85196115662499	18.0087729518514	0.690812606245818	0.702333820385858	0.47814096014605	0.52185969484176	0.294277462284271	0.289475965289926	0.485925012611838	0.123631687814841
"gene-b0367"	"U00096.3"	3.98103874195099	2.51223521382436	3.92250444555104	2.39545043706887	4.2503294615858	1.98035918438963	16.0661049734746	0.970284207199095	0.459211849299568	0.168221507217801	0.399862248851658	0.296688052712561	0.204059579010174	0.450713055176197	0.252280313685937
"gene-b0368"	"U00096.3"	13.4843949996382	13.4516404295388	13.8882051396839	11.960964518458	18.5401695238187	10.6062312851627	18.3678563669444	3.64726816657752	2.335166708279	1.14438011248166	1.87481743809246	1.3724538596185	0.699308698120115	1.15106770101828	0.646367359392522
"gene-b0369"	"U00096.3"	438.235488568359	560.871292412807	467.232213745848	447.79255413927	502.294319640206	391.413267063823	154.80558057447	118.235538184427	121.917640764008	50.0655438460407	55.5533317068562	57.9197885473462	25.6565843608989	36.3443397196778	22.6125019849698
"gene-b4767"	"U00096.3"	48.2686280476718	67.4918805544475	41.6517092556204	61.4130098193793	58.8993023840806	40.9461895135805	23.4153248136592	10.9034122032423	9.77328719170243	3.77653259265991	3.97425415202146	2.24108785922667	1.71613540685565	2.89294891229373	0.999464592018927
"gene-b0372"	"U00096.3"	0.577898052949231	0.583596022738213	0.591483096142097	0.595231406670648	0.63326708037468	0.704052127382832	0.524416377628246	0.0874186985659562	0.0713927168944045	0.073024749908954	0.0602961103713663	0.0566684446703576	0.0512843232624367	0.0500510192438362	0.0657087448040125
"gene-b0373"	"U00096.3"	0.0879013354222778	0.080313928843497	0.063310598068543	0.0207255272925081	0.150011628055969	0.119688861655082	0.14666741916248	0.0505280077711227	0.0294749931178327	0.126624916342126	0.0193617509970276	0.0327543610194667	0.0296423388456884	0.0289294891229373	0.0632994241611987
"gene-b0375"	"U00096.3"	1.7890175638829	1.22272808335452	2.2219584899056	1.84337622553558	2.09150827578034	2.3592515999319	12.6688684180412	1.04456939142225	1.62962702334171	0.426141545382156	0.530586445591622	0.362187645888334	0.128260120005383	0.264259756411447	0.213026908234803
"gene-b0376"	"U00096.3"	25.5733677925435	29.8992527844832	27.3088460580633	21.8262353481983	20.4497716795469	26.1599748574276	27.0663449697945	6.08692321595131	7.87272484572164	3.07267715821567	2.78387870553117	3.24997934467766	1.35924714396032	2.12099622326198	1.39389923671033
"gene-b0377"	"U00096.3"	13.1672024969161	13.4777428501495	13.4243356592513	17.34935417336	15.4729438471489	16.7525196206826	24.708835480526	3.58786099406743	3.81654087791102	1.50373569775662	1.80297386434238	1.60150315549727	0.822993682939261	1.07330537040873	1.10424056890543
"gene-b0378"	"U00096.3"	31.1869121566711	33.7758577465117	35.7141154583918	29.6573778215808	27.7418764213094	33.7642825253467	39.6604774557173	8.2090708515824	10.26375787747	4.10519135173104	3.99435575363337	4.29844902145878	1.66484368859346	2.57591341505606	1.6475192589901
"gene-b0379"	"U00096.3"	7.14020556342774	5.74413536388765	8.78972380951617	10.1213011923608	8.30161436814587	11.0392639390609	20.7422854932052	1.91319641075125	2.48963534102082	0.450768310603039	0.733114843576774	1.43101577269515	0.489242485802625	0.252781943792656	0.307278758064071
"gene-b0380"	"U00096.3"	11.6789098237111	8.40845358314546	11.6812511929284	13.3402337643327	14.4940812459711	13.6546447803685	12.6010036181849	3.9141414470588	4.10989340657104	1.72400120841393	2.80881739816035	1.15332257110798	0.626246595331446	0.448203352608888	0.0891541185368996
"gene-b0381"	"U00096.3"	103.595135490821	105.977713046547	115.884412519435	92.8333275904699	98.9090367341084	111.195871197913	44.2681114458445	21.2217632638715	25.7361104291871	9.63274477744212	10.3916904666239	11.4415918629644	4.92956155598161	6.95100327693589	4.73445008109788
"gene-b0382"	"U00096.3"	10.6761392064606	15.0473223005632	7.78647585440702	11.9826899173926	10.2421732258903	14.5369230439314	22.9835151101358	3.42661202126004	3.35405094099476	1.89209645108924	1.4465676032262	2.44716490375326	0.715504730757997	0.432279722526649	0.65482162925378
"gene-b0383"	"U00096.3"	2.17891022127256	2.43323979335171	2.21318827993847	2.41944185130762	2.75233198933198	2.61185439628674	15.2364246884187	0.631600097139034	0.468352644880817	0.277215565438271	0.307654941690058	0.312276747007628	0.0565214088159313	0.300327323522019	0.147519844443472
"gene-b0384"	"U00096.3"	3.80631950893975	6.22995896636472	4.91100900905521	4.7455646604341	6.36497935863645	4.58620871762462	23.9876620125552	1.08611605489329	0.798854953660887	0.828387303172789	0.705708681200072	0.275503971191776	0.415546806247969	0.567775020169797	0.177475021012707
"gene-b0385"	"U00096.3"	4.52896665482166	3.70624313211478	5.83750944556727	5.65494897900423	5.7020548943855	5.97371827436204	24.1948672650651	1.56202174561266	1.03796346732153	0.646740164113011	0.640186928127526	0.766029410939141	0.358576679584941	0.287739542351796	0.289271562026983
"gene-b0386"	"U00096.3"	126.436846790736	139.974288084401	127.348095596392	94.285796938473	90.5514634835625	93.3720884936371	37.6446375850366	19.3316414916925	19.1805788548267	9.42652154991385	10.3908063684048	11.4882888464574	5.89553183708692	7.83239131439525	5.93139048621603
"gene-b0387"	"U00096.3"	88.1119922174074	83.3410115646135	83.3796438615125	101.067424267584	105.321889449492	96.5594454703196	40.5492276508034	23.4146127514549	23.3295533762715	9.24168779403318	10.6932546356133	11.1964253680922	5.01788611832242	7.50654064170334	4.59231116463598
"gene-b0388"	"U00096.3"	164.735474137103	173.279213716246	195.105174504944	169.392695351282	186.923060650769	180.308420348579	52.6605876421477	23.5893613422899	22.6536375677057	11.1671116697913	13.1770545356914	11.3610840793236	6.08091408320123	9.63765266209854	5.46183602762343
"gene-b0389"	"U00096.3"	157.627238468178	164.18342224517	192.207018823717	196.665823824065	215.594836696688	212.88409507922	45.9099577690889	26.9219541405513	31.4553442179371	16.1578669290734	17.9398724081834	14.3812116351096	6.43794546804796	12.2498305504938	7.61571196939422
"gene-b0390"	"U00096.3"	22.9347289619483	21.7131904970693	32.131529196734	31.7210614622945	40.0252264237829	44.5037787953482	27.7110566293713	7.66863126791818	8.69903557946656	2.78275996091104	4.13793173963024	3.14499838107269	1.79690284153067	2.36812189723159	2.15666179664261
"gene-b0391"	"U00096.3"	408.818316148173	533.03086458763	467.498784685084	442.457283178271	486.448233041283	389.849720261095	105.96077756335	98.4498340887875	88.7662687474941	34.6108104668479	47.3853379664097	54.0274565447414	21.4984962786098	33.4668511011664	18.590041411552
"gene-b4732"	"U00096.3"	36.1023341912926	28.2054869152757	32.7858454283526	40.3407584800604	41.4675000411858	38.043959597508	38.2382914245038	7.03782965383495	7.89508744227662	3.76859870065852	5.04788508136792	4.56221457056858	1.16452045465205	1.96307247619932	0.678208116012843
"gene-b0393"	"U00096.3"	40.9146018495141	47.2108522510951	50.5443491816954	45.1257451148392	49.3755378397378	55.867925884395	38.5484433917177	18.7319291967287	16.9384253213335	5.95636942004081	7.17785966238491	6.62629342992501	3.09099388621159	4.2728094132233	3.22743774506112
"gene-b0394"	"U00096.3"	17.0484108195243	23.6170662044739	16.8201423911476	17.3123133918607	15.2388049886559	12.4429014591916	33.0929457318204	3.95219070685019	3.27824180881506	1.62982565588875	1.71891452745889	1.76203328256537	0.948946161066593	1.23165151711515	1.39969023722783
"gene-b0396"	"U00096.3"	12.8402710224441	13.941413639753	12.0049716337566	13.8887267704478	15.3961301300987	11.8072809514591	25.112927719888	2.69909104802706	2.69379051026269	1.2074781052034	1.36757684257486	1.26871322429833	0.472776543614778	1.01802506027552	0.849334045707223
